qseqid,sseqid,pident
YP_007354452.1,YP_010779492.1,0.991
NP_042725.1,YP_009702278.1,0.972
YP_004894929.1,YP_010788461.1,0.961
YP_004894929.1,YP_007354752.1,0.793
YP_009702278.1,YP_009703086.1,0.974
YP_009702278.1,YP_009703639.1,0.974
YP_007354452.1,YP_010780481.1,0.789
NP_536484.1,NP_570196.1,0.683
NP_570196.1,YP_009282757.1,0.683
NP_570196.1,YP_010509275.1,0.682
NP_570196.1,YP_010377054.1,0.682
NP_570196.1,YP_009408444.1,0.682
NP_570196.1,YP_009281811.1,0.681
YP_001498028.1,YP_009325848.1,0.612
YP_001498028.1,YP_009702004.1,0.541
YP_001426582.1,YP_001498028.1,0.517
YP_004895133.1,YP_010842225.1,0.961
YP_010776821.1,YP_010788479.1,0.521
YP_010788479.1,YP_010841180.1,0.522
NP_150513.1,NP_570236.1,0.757
NP_570236.1,YP_001293270.1,0.756
YP_004895060.1,YP_010788479.1,0.519
YP_010788353.1,YP_010788479.1,0.518
NP_957845.1,YP_003457373.1,0.931
YP_004894915.1,YP_010788479.1,0.884
YP_010788479.1,YP_010841334.1,0.579
YP_010788479.1,YP_010790095.1,0.578
YP_007354741.1,YP_010788479.1,0.584
YP_003987364.1,YP_010788479.1,0.574
YP_007354452.1,YP_010841839.1,0.831
YP_003986848.1,YP_007354452.1,0.811
YP_007354452.1,YP_010777258.1,0.808
YP_007354452.1,YP_010781772.1,0.755
YP_003987350.1,YP_010788479.1,0.547
YP_010777733.1,YP_010788479.1,0.535
YP_003987358.1,YP_010788479.1,0.526
YP_010779989.1,YP_010788479.1,0.523
YP_003986949.1,YP_010841707.1,0.456
YP_010777356.1,YP_010841707.1,0.455
YP_009182006.1,YP_009272718.1,0.954
YP_003777.1,YP_009272718.1,0.958
YP_009272718.1,YP_009506668.1,0.956
YP_009272718.1,YP_031586.1,0.956
NP_570236.1,YP_004821439.1,0.713
NP_570236.1,YP_009408284.1,0.708
NP_570236.1,YP_009408486.1,0.708
NP_570236.1,YP_009329713.1,0.702
NP_570196.1,YP_009143372.1,0.68
NP_570196.1,YP_009268757.1,0.632
NP_570444.1,YP_010085727.1,0.939
NP_570444.1,NP_671560.1,0.937
NP_570444.1,YP_009143365.1,0.896
YP_010780079.1,YP_010781356.1,0.861
YP_003986857.1,YP_010777267.1,0.931
YP_010780416.1,YP_010781708.1,0.863
YP_001497269.1,YP_009665232.1,0.945
YP_001497269.1,YP_001498143.1,0.943
NP_048392.1,YP_001497269.1,0.86
YP_010780555.1,YP_010789770.1,0.683
YP_003986876.1,YP_010789770.1,0.685
YP_010777285.1,YP_010789770.1,0.681
YP_003986713.1,YP_004894368.1,0.688
YP_003986752.1,YP_010789005.1,0.709
YP_004894929.1,YP_010790102.1,0.795
YP_010777739.1,YP_010788479.1,0.57
YP_001110864.1,YP_762363.1,0.815
YP_001110864.1,YP_803265.1,0.631
YP_009702278.1,YP_009703485.1,0.974
YP_009702665.1,YP_009702832.1,0.956
YP_009702346.1,YP_009702832.1,0.956
YP_009702832.1,YP_009703155.1,0.956
NP_570236.1,YP_009281853.1,0.702
NP_570236.1,YP_009282799.1,0.7
NP_570236.1,YP_009143414.1,0.693
NP_570236.1,YP_010085563.1,0.697
NP_064929.1,YP_008003703.1,0.764
YP_008003703.1,YP_008004566.1,0.744
YP_009272718.1,YP_010793829.1,0.968
YP_009702278.1,YP_009702598.1,0.974
YP_009702278.1,YP_009703270.1,0.974
YP_004894929.1,YP_010779169.1,0.788
YP_009702499.1,YP_009703150.1,0.986
NP_042787.1,YP_009702499.1,0.986
YP_009702499.1,YP_009703546.1,0.986
NP_570569.1,YP_717493.1,0.972
YP_009702832.1,YP_009703706.1,0.956
YP_009702832.1,YP_009703867.1,0.956
YP_010776729.1,YP_010788659.1,0.574
NP_073464.1,NP_570236.1,0.738
NP_051790.1,NP_570236.1,0.745
NP_051965.1,NP_570236.1,0.745
NP_570236.1,NP_938334.1,0.725
NP_957934.1,YP_009112764.1,0.871
NP_957934.1,YP_009282757.1,0.599
NP_957934.1,YP_010509275.1,0.598
NP_536484.1,NP_957934.1,0.598
NP_570236.1,YP_227463.1,0.76
NP_955205.1,YP_009143406.1,0.735
NP_039100.1,NP_955205.1,0.892
NP_955205.1,YP_009448056.1,0.892
NP_938326.1,NP_955205.1,0.732
NP_042792.1,YP_009702832.1,0.956
YP_007354144.1,YP_010789506.1,0.433
YP_010777029.1,YP_010788659.1,0.552
NP_955205.1,YP_009046368.1,0.89
NP_955205.1,YP_009177121.1,0.862
NP_955205.1,YP_010085204.1,0.788
NP_955205.1,YP_010085368.1,0.788
NP_044030.1,NP_955205.1,0.75
NP_955205.1,YP_009408026.1,0.738
YP_009702832.1,YP_009703361.1,0.956
YP_009702987.1,YP_009927213.1,0.943
YP_009325794.1,YP_009665509.1,0.902
NP_051782.1,NP_955205.1,0.734
YP_003986752.1,YP_010841616.1,0.721
YP_007354423.1,YP_010789770.1,0.901
YP_010779527.1,YP_010789770.1,0.897
YP_004894576.1,YP_010789770.1,0.793
YP_010776387.1,YP_010789770.1,0.791
YP_003407051.1,YP_009094786.1,0.967
YP_009408355.1,YP_009408555.1,0.955
YP_010509238.1,YP_232908.1,0.964
NP_619824.1,YP_010509238.1,0.954
YP_010085479.1,YP_010509238.1,0.925
YP_008357299.1,YP_009021128.1,0.454
YP_009325633.1,YP_009665304.1,0.858
YP_001497445.1,YP_009325633.1,0.859
YP_009325633.1,YP_009701703.1,0.674
NP_570228.1,NP_955205.1,0.733
NP_955205.1,YP_009408276.1,0.739
NP_955205.1,YP_008658488.1,0.733
NP_659643.1,NP_955205.1,0.732
YP_009046157.1,YP_009046393.1,0.867
YP_009046393.1,YP_009448082.1,0.838
YP_009703157.1,YP_009703370.1,0.973
NP_955205.1,YP_010377087.1,0.738
NP_955205.1,YP_232980.1,0.738
NP_570486.1,NP_955205.1,0.737
NP_955205.1,YP_010509308.1,0.737
NP_619894.1,NP_955205.1,0.737
NP_955205.1,YP_717407.1,0.737
NP_955205.1,YP_009282791.1,0.738
NP_955205.1,YP_010085554.1,0.736
NP_671600.1,NP_955205.1,0.736
NP_955205.1,YP_004821431.1,0.735
NP_570236.1,YP_010377095.1,0.685
NP_536525.1,NP_570236.1,0.686
NP_042135.1,NP_570236.1,0.69
NP_570236.1,NP_570494.1,0.69
NP_570236.1,YP_717415.1,0.685
NP_570236.1,YP_009408034.1,0.68
NP_955205.1,YP_001293262.1,0.731
NP_955205.1,YP_005296275.1,0.726
NP_955205.1,YP_009268789.1,0.714
NP_955205.1,YP_009480607.1,0.71
NP_955205.1,YP_784289.1,0.704
NP_955205.1,YP_009389342.1,0.671
NP_955205.1,NP_957965.1,0.67
NP_955205.1,NP_957833.1,0.669
NP_955205.1,YP_003457361.1,0.666
NP_955205.1,YP_227455.1,0.741
NP_570236.1,YP_009268797.1,0.625
YP_010777258.1,YP_010789804.1,0.81
YP_009702504.1,YP_009702832.1,0.956
NP_957845.1,NP_957977.1,0.885
NP_957845.1,YP_009389355.1,0.877
NP_957845.1,YP_008658501.1,0.66
YP_009703370.1,YP_009703553.1,0.972
YP_009702348.1,YP_009703370.1,0.972
NP_042794.1,YP_009703370.1,0.972
YP_009702667.1,YP_009703370.1,0.97
YP_009703370.1,YP_009703708.1,0.97
NP_570236.1,YP_010085774.1,0.695
NP_570236.1,YP_010509316.1,0.69
NP_570236.1,YP_232988.1,0.693
NP_570236.1,NP_671608.1,0.688
NP_570236.1,YP_005296283.1,0.691
NP_957988.1,YP_003457385.1,0.738
NP_957856.1,NP_957988.1,0.731
YP_003457407.1,YP_004821481.1,0.734
NP_957878.1,YP_004821481.1,0.729
YP_001497236.1,YP_001498119.1,0.729
YP_001498119.1,YP_009665222.1,0.663
YP_010779542.1,YP_010781873.1,0.635
YP_009702506.1,YP_009703370.1,0.969
YP_009703370.1,YP_009927225.1,0.969
YP_009702834.1,YP_009703370.1,0.956
YP_009702999.1,YP_009703370.1,0.952
YP_009703370.1,YP_009703869.1,0.972
YP_008004208.1,YP_008004510.1,0.946
NP_064863.1,YP_008004510.1,0.798
YP_008003902.1,YP_008004510.1,0.746
YP_008003621.1,YP_008004510.1,0.708
YP_010085249.1,YP_010085413.1,0.876
YP_004821481.1,YP_009389387.1,0.738
NP_958010.1,YP_004821481.1,0.736
YP_001427279.1,YP_009325633.1,0.659
YP_009408228.1,YP_009408430.1,0.965
YP_010777258.1,YP_010781772.1,0.737
NP_048532.2,YP_009325633.1,0.849
YP_001498312.1,YP_009325633.1,0.812
NP_073424.1,YP_227423.1,0.734
YP_009281811.1,YP_227423.1,0.695
NP_671567.1,YP_227423.1,0.695
YP_009408444.1,YP_227423.1,0.695
YP_009282757.1,YP_227423.1,0.694
YP_010509275.1,YP_227423.1,0.694
NP_957988.1,YP_009389367.1,0.78
NP_957988.1,YP_009112818.1,0.758
YP_001498119.1,YP_009701714.1,0.63
YP_001425691.1,YP_001498119.1,0.623
YP_001498119.1,YP_009701715.1,0.62
YP_001498119.1,YP_009325601.1,0.592
YP_001498119.1,YP_009701711.1,0.574
YP_001425677.1,YP_001498119.1,0.571
YP_001498119.1,YP_009325600.1,0.522
YP_001498119.1,YP_009665220.1,0.926
NP_048699.1,YP_009665403.1,0.914
NP_048699.1,YP_001497684.1,0.901
YP_001110997.1,YP_009702153.1,0.966
YP_001110997.1,YP_009701617.1,0.957
YP_004821481.1,YP_009046186.1,0.772
NP_039152.1,YP_004821481.1,0.771
NP_955286.1,YP_004821481.1,0.771
YP_004821481.1,YP_009480652.1,0.755
YP_004894237.1,YP_010776060.1,0.891
NP_048699.1,YP_009325690.1,0.932
NP_048699.1,YP_001498511.1,0.914
YP_010777296.1,YP_010781873.1,0.622
YP_003986887.1,YP_010781873.1,0.619
YP_010377004.1,YP_010377180.1,0.997
NP_536430.1,YP_010377004.1,0.993
YP_010377004.1,YP_010509224.1,0.952
NP_671520.1,YP_010377004.1,0.941
NP_671690.1,YP_010377004.1,0.941
YP_004894563.1,YP_010781873.1,0.637
YP_010781873.1,YP_010789758.1,0.632
YP_010781873.1,YP_010788847.1,0.633
YP_001497243.1,YP_001498119.1,0.663
YP_001498119.1,YP_009325602.1,0.661
YP_001425684.1,YP_001498119.1,0.632
YP_010377004.1,YP_717313.1,0.933
YP_010377004.1,YP_717527.1,0.933
NP_570393.1,YP_010377004.1,0.929
NP_619794.1,YP_010377004.1,0.903
NP_620004.1,YP_010377004.1,0.903
YP_010085451.1,YP_010377004.1,0.884
YP_009702497.1,YP_009703353.1,0.95
YP_009702825.1,YP_009703353.1,0.899
YP_009702990.1,YP_009703353.1,0.883
YP_009238893.1,YP_009255117.1,0.692
YP_009255117.1,YP_009507014.1,0.694
NP_955132.1,YP_009177076.1,0.76
YP_003986728.1,YP_010777143.1,0.894
YP_001497512.1,YP_009665335.1,0.971
NP_048589.1,YP_001497512.1,0.921
YP_003407050.1,YP_009094785.1,0.949
YP_005296287.1,YP_717419.1,0.675
NP_042782.1,YP_009702987.1,0.944
YP_009702336.1,YP_009702987.1,0.944
YP_009046187.1,YP_009046421.1,0.966
NP_957814.1,YP_003457342.1,0.923
YP_009010762.1,YP_009021128.1,0.61
YP_003986946.1,YP_010777353.1,0.954
NP_957802.1,YP_227423.1,0.572
YP_009112764.1,YP_227423.1,0.567
NP_051965.1,YP_232988.1,0.683
YP_008658497.1,YP_232988.1,0.665
YP_005296283.1,YP_232988.1,0.642
YP_009329713.1,YP_232988.1,0.637
NP_044041.1,YP_232988.1,0.647
YP_010085378.1,YP_232988.1,0.634
YP_010085214.1,YP_232988.1,0.633
YP_009702339.1,YP_009703353.1,0.951
YP_009703148.1,YP_009703353.1,0.95
NP_042785.1,YP_009703353.1,0.95
YP_009703353.1,YP_009703699.1,0.95
NP_570196.1,YP_227423.1,0.787
NP_051923.1,YP_227423.1,0.783
YP_001293230.1,YP_227423.1,0.772
NP_150473.1,YP_227423.1,0.772
NP_659611.1,YP_227423.1,0.772
YP_009508680.1,YP_031636.1,0.96
YP_004732873.1,YP_009010684.1,0.912
YP_009143372.1,YP_227423.1,0.692
NP_150522.1,NP_570245.1,0.788
NP_570245.1,YP_001293279.1,0.785
NP_570245.1,NP_659660.1,0.784
NP_570245.1,YP_227472.1,0.777
YP_008004402.1,YP_008004700.1,0.958
YP_002154750.1,YP_009665737.1,0.45
YP_009272797.1,YP_010793906.1,0.99
YP_006347705.1,YP_010793906.1,0.98
YP_010793906.1,YP_164147.1,0.751
YP_009408490.1,YP_717419.1,0.873
NP_073468.1,YP_717419.1,0.739
NP_150517.1,YP_717419.1,0.721
YP_001293274.1,YP_717419.1,0.718
YP_009408038.1,YP_717419.1,0.71
NP_051794.1,YP_717419.1,0.705
YP_009329716.1,YP_717419.1,0.685
YP_010776526.1,YP_010788680.1,0.855
YP_007354557.1,YP_010776526.1,0.702
YP_010776526.1,YP_010777466.1,0.566
YP_009703353.1,YP_009703860.1,0.951
YP_010377054.1,YP_227423.1,0.692
NP_570451.1,YP_227423.1,0.692
NP_536484.1,YP_227423.1,0.692
YP_009268757.1,YP_227423.1,0.643
NP_957934.1,YP_227423.1,0.576
NP_051965.1,YP_009329713.1,0.691
YP_004732838.1,YP_009010655.1,0.906
YP_008357410.1,YP_009010655.1,0.79
YP_009010655.1,YP_654659.1,0.655
NP_536545.1,YP_009143434.1,0.927
YP_009143434.1,YP_009329732.1,0.719
YP_010780794.1,YP_010782098.1,0.916
YP_003986979.1,YP_010780794.1,0.64
YP_010777385.1,YP_010780794.1,0.639
YP_004894463.1,YP_010780794.1,0.631
YP_008004405.1,YP_008004700.1,0.963
YP_009508706.1,YP_010793891.1,0.777
NP_570196.1,YP_009389314.1,0.571
NP_659647.1,NP_938330.1,0.772
NP_938330.1,YP_009408030.1,0.753
NP_938330.1,YP_009143410.1,0.713
NP_938330.1,YP_010509312.1,0.711
NP_938330.1,YP_010085770.1,0.711
NP_955267.1,YP_009177147.1,0.854
YP_009177147.1,YP_010085397.1,0.726
YP_009182067.1,YP_010793891.1,0.804
YP_010509287.1,YP_717387.1,0.963
NP_042106.1,YP_717387.1,0.96
NP_570196.1,YP_009112764.1,0.557
YP_009701617.1,YP_009702153.1,0.953
YP_009272787.1,YP_010793895.1,0.962
YP_009177147.1,YP_010085233.1,0.727
YP_006347616.1,YP_031666.1,0.912
YP_003788.1,YP_031666.1,0.898
YP_010780794.1,YP_010841674.1,0.632
YP_001498126.1,YP_009701710.1,0.717
YP_007354381.1,YP_010779575.1,0.941
YP_004894534.1,YP_010779575.1,0.826
YP_010776347.1,YP_010779575.1,0.825
YP_009272764.1,YP_009508680.1,0.943
YP_003834.1,YP_009508706.1,0.708
YP_009508706.1,YP_031610.1,0.774
YP_009259403.1,YP_009508706.1,0.759
NP_039020.1,YP_010085219.1,0.805
NP_039020.1,YP_010085383.1,0.805
NP_039020.1,NP_044046.1,0.786
YP_009272728.1,YP_031666.1,0.894
YP_003834.1,YP_010793891.1,0.715
NP_051748.1,YP_009046091.1,0.542
YP_009508675.1,YP_031641.1,0.973
NP_051748.1,YP_009389314.1,0.569
NP_043990.1,YP_009046091.1,0.54
NP_073424.1,YP_009046091.1,0.536
NP_150473.1,YP_009046091.1,0.533
YP_009010443.1,YP_009010684.1,0.782
YP_010085746.1,YP_717387.1,0.947
YP_009143385.1,YP_717387.1,0.884
YP_009282770.1,YP_717387.1,0.881
YP_009408255.1,YP_717387.1,0.779
YP_009408457.1,YP_717387.1,0.776
YP_009508647.1,YP_031666.1,0.925
YP_009182016.1,YP_031666.1,0.902
YP_010793839.1,YP_031666.1,0.912
YP_009506748.1,YP_031666.1,0.908
NP_039020.1,YP_227468.1,0.77
NP_039020.1,NP_150518.1,0.77
NP_073469.1,NP_659656.1,0.857
NP_659656.1,YP_009329717.1,0.837
YP_007354438.1,YP_010779510.1,0.641
YP_009046233.1,YP_009448165.1,0.932
YP_009046233.1,YP_009046459.1,0.914
YP_009182067.1,YP_009508706.1,0.798
YP_010779420.1,YP_010789874.1,0.815
NP_039020.1,YP_009447974.1,0.941
YP_009325599.1,YP_009701710.1,0.605
YP_009010467.1,YP_654581.1,0.787
YP_008357462.1,YP_654581.1,0.787
YP_004732897.1,YP_654581.1,0.782
NP_955144.1,YP_009046091.1,0.807
YP_009046091.1,YP_009177089.1,0.773
YP_009703103.1,YP_009703655.1,0.97
NP_150473.1,NP_957934.1,0.583
NP_957934.1,YP_009268757.1,0.581
YP_004821481.1,YP_009162498.1,0.495
NP_042172.1,YP_004821481.1,0.89
YP_001293307.1,YP_004821481.1,0.847
NP_659688.1,YP_004821481.1,0.847
NP_150550.1,YP_004821481.1,0.845
NP_570273.1,YP_004821481.1,0.841
YP_009094792.1,YP_009255117.1,0.868
YP_009255117.1,YP_009345270.1,0.701
YP_010085479.1,YP_232908.1,0.939
NP_619824.1,YP_010085479.1,0.937
YP_001293230.1,YP_009046091.1,0.535
NP_570196.1,YP_009046091.1,0.534
NP_659611.1,YP_009046091.1,0.534
YP_009702294.1,YP_009703103.1,0.97
YP_004732928.1,YP_009010785.1,0.673
YP_004821481.1,YP_009112840.1,0.721
YP_004821481.1,YP_784337.1,0.725
NP_957934.1,YP_009143372.1,0.596
NP_957934.1,YP_009408444.1,0.594
NP_957934.1,YP_001293230.1,0.585
NP_659611.1,NP_957934.1,0.584
YP_009508699.1,YP_010793895.1,0.962
YP_009506698.1,YP_010793895.1,0.957
YP_006347690.1,YP_010793895.1,0.956
YP_009508675.1,YP_010793864.1,0.961
YP_003815.1,YP_009508675.1,0.954
YP_004347308.1,YP_009255117.1,0.701
YP_009046025.1,YP_009447939.1,0.884
YP_009046025.1,YP_009046266.1,0.864
YP_004063640.1,YP_009172985.1,0.931
YP_001648316.1,YP_004063640.1,0.93
YP_004061851.1,YP_004063640.1,0.913
YP_004063640.1,YP_009173227.1,0.91
YP_003213031.1,YP_004063640.1,0.684
YP_004063640.1,YP_009665020.1,0.814
YP_004062103.1,YP_004063640.1,0.804
YP_004061614.1,YP_004063640.1,0.747
YP_004063640.1,YP_009465906.1,0.611
YP_007354233.1,YP_010789585.1,0.881
YP_010779733.1,YP_010789585.1,0.869
YP_010085214.1,YP_010085378.1,0.956
YP_004821481.1,YP_227500.1,0.842
NP_073501.1,YP_004821481.1,0.837
YP_004821481.1,YP_009408072.1,0.83
YP_009703103.1,YP_009703500.1,0.97
NP_570232.1,YP_009408030.1,0.739
NP_570232.1,YP_010509312.1,0.712
YP_008658497.1,YP_010085378.1,0.634
YP_009259463.1,YP_031666.1,0.877
YP_010085737.1,YP_232950.1,0.924
NP_671570.1,YP_232950.1,0.923
YP_008003935.1,YP_008004543.1,0.842
NP_659656.1,YP_005296288.1,0.835
NP_150471.1,NP_659609.1,0.948
YP_232959.1,YP_717387.1,0.968
YP_004063640.1,YP_009172731.1,0.966
YP_004821410.1,YP_009408458.1,0.83
YP_004894237.1,YP_010789179.1,0.755
YP_007354301.1,YP_010779659.1,0.846
YP_010793895.1,YP_031616.1,0.955
YP_009259397.1,YP_010793895.1,0.952
YP_007674779.1,YP_009172610.1,0.811
NP_043990.1,YP_009389314.1,0.551
YP_005296243.1,YP_009389314.1,0.545
YP_009329664.1,YP_009389314.1,0.543
YP_007354301.1,YP_010780826.1,0.407
YP_003986882.1,YP_010778726.1,0.504
YP_001425672.1,YP_009701710.1,0.863
YP_001497251.1,YP_009701710.1,0.718
YP_009665224.1,YP_009701710.1,0.717
YP_009272783.1,YP_009508706.1,0.76
YP_007354438.1,YP_010788816.1,0.581
YP_004894594.1,YP_007354438.1,0.581
YP_007354438.1,YP_010841823.1,0.516
NP_570232.1,NP_659647.1,0.789
NP_073460.1,NP_570232.1,0.765
NP_570232.1,NP_938330.1,0.759
YP_009281814.1,YP_232950.1,0.823
NP_073422.1,NP_938293.1,0.872
NP_659609.1,YP_001293228.1,0.941
NP_671604.1,YP_009282795.1,0.909
YP_009282795.1,YP_009408280.1,0.851
YP_009282795.1,YP_009408482.1,0.849
YP_004821435.1,YP_009282795.1,0.822
YP_009282795.1,YP_009408030.1,0.744
YP_009282795.1,YP_227459.1,0.732
NP_150509.1,YP_009282795.1,0.725
YP_009389314.1,YP_010509275.1,0.591
NP_536484.1,YP_009389314.1,0.59
YP_009702787.1,YP_009703661.1,0.959
YP_007354301.1,YP_010789651.1,0.839
YP_004894449.1,YP_007354301.1,0.6
NP_064921.1,YP_008004259.1,0.588
YP_007354438.1,YP_010780508.1,0.495
YP_007354438.1,YP_010789791.1,0.645
YP_009702997.1,YP_009703155.1,0.956
YP_009329713.1,YP_227463.1,0.726
NP_150513.1,YP_009329713.1,0.702
YP_009408038.1,YP_010085778.1,0.708
YP_005296287.1,YP_010085778.1,0.673
NP_042782.1,YP_009703857.1,0.968
YP_008004362.1,YP_008004662.1,0.924
YP_010779648.1,YP_010780794.1,0.629
YP_010780794.1,YP_010789662.1,0.623
YP_007354311.1,YP_010780794.1,0.589
NP_671567.1,NP_957934.1,0.597
NP_957934.1,YP_010377054.1,0.597
NP_957934.1,YP_009281811.1,0.597
YP_010085522.1,YP_232950.1,0.868
YP_003986993.1,YP_007354301.1,0.44
YP_004894333.1,YP_010789073.1,0.903
YP_004894903.1,YP_010776684.1,0.872
YP_008052370.1,YP_009173327.1,0.652
NP_938295.1,YP_009389314.1,0.566
NP_051923.1,YP_009389314.1,0.566
YP_009389314.1,YP_009480575.1,0.555
YP_009703661.1,YP_009703822.1,0.969
YP_009702300.1,YP_009703661.1,0.969
YP_009702620.1,YP_009703661.1,0.969
YP_009703109.1,YP_009703661.1,0.968
NP_042747.1,YP_009703661.1,0.968
YP_004895104.1,YP_010788328.1,0.832
YP_003986792.1,YP_010777205.1,0.957
YP_007354438.1,YP_010777273.1,0.503
YP_003986863.1,YP_007354438.1,0.506
YP_009702499.1,YP_009702827.1,0.959
YP_009702660.1,YP_009702827.1,0.959
YP_009480575.1,YP_010509275.1,0.619
NP_570196.1,YP_009480575.1,0.617
NP_671567.1,YP_009480575.1,0.619
YP_009702341.1,YP_009702827.1,0.96
YP_009702827.1,YP_009927218.1,0.961
YP_009702827.1,YP_009703150.1,0.959
NP_042787.1,YP_009702827.1,0.959
YP_004894333.1,YP_010776153.1,0.916
YP_004821431.1,YP_008658488.1,0.796
YP_008658488.1,YP_009282791.1,0.794
YP_004821481.1,YP_010085252.1,0.78
YP_004821481.1,YP_009177160.1,0.78
YP_007354301.1,YP_010788958.1,0.597
YP_007354301.1,YP_010776265.1,0.597
YP_004821481.1,YP_009448112.1,0.772
YP_004821481.1,YP_009408322.1,0.936
YP_004821481.1,YP_009281891.1,0.897
YP_004821481.1,YP_009143452.1,0.896
YP_004821481.1,YP_233026.1,0.895
NP_619941.1,YP_004821481.1,0.895
YP_004821481.1,YP_010509354.1,0.893
YP_004821481.1,YP_010085811.1,0.893
YP_004821481.1,YP_010377133.1,0.892
YP_009480575.1,YP_010085519.1,0.617
YP_009143372.1,YP_009480575.1,0.619
NP_042094.1,YP_009480575.1,0.619
NP_619862.1,YP_009480575.1,0.618
YP_009480575.1,YP_010085734.1,0.617
NP_051923.1,YP_009480575.1,0.616
YP_009702827.1,YP_009703546.1,0.959
YP_009702839.1,YP_009703376.1,0.951
NP_570451.1,YP_009480575.1,0.616
YP_009268757.1,YP_009480575.1,0.707
NP_938295.1,YP_009480575.1,0.63
YP_009480575.1,YP_227423.1,0.625
NP_073424.1,YP_009480575.1,0.626
NP_659611.1,YP_009480575.1,0.622
NP_043990.1,YP_009480575.1,0.559
NP_957802.1,YP_009480575.1,0.553
NP_659656.1,YP_008658502.1,0.821
YP_001293230.1,YP_009480575.1,0.621
YP_009281811.1,YP_009480575.1,0.623
NP_150473.1,YP_009480575.1,0.62
NP_536484.1,YP_009480575.1,0.622
YP_009480575.1,YP_010377054.1,0.622
YP_004821481.1,YP_009046420.1,0.773
YP_009702278.1,YP_009702437.1,0.974
YP_009408034.1,YP_232988.1,0.684
YP_009702997.1,YP_009703867.1,0.956
NP_042792.1,YP_009702997.1,0.956
YP_003834.1,YP_009272783.1,0.746
YP_009182067.1,YP_009272783.1,0.789
YP_009272783.1,YP_010793891.1,0.771
YP_009702437.1,YP_009703086.1,0.974
YP_009702437.1,YP_009703639.1,0.974
NP_042725.1,YP_009702437.1,0.972
NP_150513.1,YP_232988.1,0.682
YP_009702437.1,YP_009702598.1,0.974
YP_009702353.1,YP_009703376.1,0.967
YP_009703162.1,YP_009703376.1,0.967
NP_042799.1,YP_009703376.1,0.967
YP_009703376.1,YP_009927230.1,0.966
YP_004821481.1,YP_009329749.1,0.813
NP_044080.1,YP_004821481.1,0.777
YP_009282757.1,YP_009480575.1,0.621
YP_009703376.1,YP_009703713.1,0.967
YP_009703376.1,YP_009703558.1,0.967
YP_009702511.1,YP_009703376.1,0.967
NP_051748.1,YP_009480575.1,0.615
YP_009408242.1,YP_009480575.1,0.612
YP_009408444.1,YP_009480575.1,0.609
NP_957934.1,YP_009480575.1,0.572
YP_009112764.1,YP_009480575.1,0.559
YP_003457330.1,YP_009480575.1,0.559
YP_009702672.1,YP_009703376.1,0.967
YP_009329713.1,YP_010085563.1,0.641
YP_010780309.1,YP_010781597.1,0.788
YP_009702437.1,YP_009703485.1,0.974
NP_536521.1,YP_010085558.1,0.933
YP_009143410.1,YP_010085558.1,0.916
YP_009408280.1,YP_010085558.1,0.85
NP_051828.1,YP_004821481.1,0.834
NP_570232.1,YP_010085770.1,0.712
YP_009703004.1,YP_009703376.1,0.946
YP_009703376.1,YP_009703874.1,0.967
YP_001425699.1,YP_009701716.1,0.735
YP_001497230.1,YP_009701716.1,0.627
YP_001498113.1,YP_009701716.1,0.627
YP_009325603.1,YP_009701716.1,0.575
YP_009665216.1,YP_009701716.1,0.579
YP_009272769.1,YP_010793876.1,0.911
YP_009255219.1,YP_009507125.1,0.861
YP_009238567.1,YP_009507125.1,0.676
YP_004821481.1,YP_005296321.1,0.814
YP_005296321.1,YP_010085811.1,0.808
NP_957837.1,NP_957969.1,0.844
NP_957837.1,YP_009112799.1,0.834
NP_957837.1,YP_009389347.1,0.829
NP_619865.1,YP_232950.1,0.929
YP_010377057.1,YP_232950.1,0.922
YP_010777131.1,YP_010782242.1,0.687
YP_003986717.1,YP_010782242.1,0.683
YP_010782242.1,YP_010841576.1,0.672
YP_010782242.1,YP_010789035.1,0.675
YP_007354228.1,YP_010782242.1,0.656
YP_009506712.1,YP_010793876.1,0.908
YP_009182052.1,YP_010793876.1,0.906
NP_659656.1,YP_009408491.1,0.808
NP_570228.1,YP_008658488.1,0.793
YP_003986895.1,YP_010777304.1,0.907
YP_008658488.1,YP_009046368.1,0.735
NP_039100.1,YP_008658488.1,0.733
YP_008658488.1,YP_227455.1,0.804
NP_570532.1,YP_004821481.1,0.893
YP_004821481.1,YP_717453.1,0.893
