qseqid,sseqid,pident
NP_659604.1,YP_010377046.1,67.164
NP_659604.1,YP_010085511.1,66.951
NP_659604.1,NP_671559.1,67.164
NP_659604.1,YP_010085726.1,67.377
NP_659604.1,YP_009407986.1,69.149
NP_659604.1,YP_009329655.1,75.056
NP_659604.1,NP_938288.1,72.363
NP_073417.1,NP_659604.1,72.903
NP_659604.1,YP_005296237.1,73.84
NP_051741.1,NP_659604.1,73.207
YP_001110890.1,YP_762432.1,85.761
YP_009701561.1,YP_762432.1,93.894
NP_064806.1,NP_064894.1,76.056
YP_010776486.1,YP_010788720.1,92.276
YP_004895061.1,YP_010842296.1,65.104
YP_004895061.1,YP_010790177.1,65.026
YP_004895061.1,YP_007354018.1,66.234
YP_004895061.1,YP_010788352.1,91.667
YP_004895061.1,YP_010776822.1,93.766
NP_659604.1,YP_227416.1,78.252
NP_659604.1,YP_009282749.1,65.885
YP_009255117.1,YP_009345270.1,68.028
YP_010776245.1,YP_010841638.1,79.365
YP_008357305.1,YP_009010422.1,80.631
YP_008357305.1,YP_009010904.1,82.171
NP_042072.2,YP_010509252.1,98.119
NP_042072.2,YP_717351.1,98.746
YP_009255118.1,YP_009310333.1,55.417
NP_051916.1,NP_659604.1,74.262
YP_010085711.1,YP_717351.1,98.746
YP_010509252.1,YP_717351.1,99.373
YP_009255117.1,YP_009507014.1,67.44
YP_003987028.1,YP_010789879.1,54.25
YP_003987028.1,YP_010779415.1,54.821
YP_003987028.1,YP_007354519.1,56.757
YP_010776245.1,YP_010777414.1,79.365
YP_003987029.1,YP_007354520.1,44.733
YP_003987029.1,YP_010789880.1,44.495
YP_003987029.1,YP_010779414.1,44.717
YP_003987029.1,YP_010841924.1,49.774
YP_010776245.1,YP_010782156.1,81.489
YP_009268721.1,YP_717351.1,76.803
YP_009407970.1,YP_717351.1,79.751
YP_004821373.1,YP_717351.1,86.916
YP_009408218.1,YP_717351.1,88.438
YP_009408420.1,YP_717351.1,88.438
YP_009143350.1,YP_717351.1,93.417
YP_008357309.1,YP_009010773.1,73.066
YP_008357309.1,YP_009010305.1,92.823
YP_003987028.1,YP_010776486.1,55.853
YP_009665279.1,YP_009701768.1,50.402
NP_051788.1,NP_051963.1,93.949
YP_008357312.1,YP_009010547.1,72.471
YP_008357312.1,YP_009010307.1,82.824
YP_008357312.1,YP_009010318.1,82.87
YP_008357312.1,YP_009010390.1,84.507
YP_009665282.1,YP_009701770.1,65.349
YP_008357312.1,YP_008357442.1,84.235
YP_009281788.1,YP_717351.1,94.357
YP_009282734.1,YP_717351.1,94.357
YP_010085495.1,YP_717351.1,98.119
YP_010377031.1,YP_717351.1,98.746
YP_009255115.1,YP_009345218.1,60.714
YP_009255115.1,YP_009345548.1,64.286
YP_009255115.1,YP_009345279.1,67.143
YP_009255115.1,YP_009345585.1,68.009
YP_009255115.1,YP_009507006.1,66.667
YP_009255115.1,YP_009255134.1,68.445
YP_009255115.1,YP_009255216.1,74.065
YP_009329646.1,YP_227408.1,72.336
YP_009255109.1,YP_009345218.1,60.89
YP_009255109.1,YP_009345585.1,64.846
YP_009255109.1,YP_009345548.1,66.905
YP_009255109.1,YP_009345279.1,66.512
YP_009255110.1,YP_009507007.1,67.835
YP_009255110.1,YP_009345278.1,69.136
YP_008357312.1,YP_009010912.1,85.647
YP_009702413.1,YP_009703058.1,100.0
YP_008052594.1,YP_009173643.1,52.525
YP_008052594.1,YP_010794361.1,65.704
YP_009702413.1,YP_009703226.1,100.0
YP_009702413.1,YP_009703458.1,100.0
YP_009255115.1,YP_009345538.1,67.681
YP_007354781.1,YP_010779553.1,64.578
NP_659600.1,YP_005296232.1,67.568
NP_659600.1,YP_009329649.1,68.919
NP_659600.1,YP_009407980.1,72.432
NP_051911.1,NP_659600.1,74.324
NP_051736.1,NP_659600.1,73.514
NP_659600.1,NP_938283.1,75.676
NP_659600.1,YP_227411.1,74.865
NP_073412.1,NP_659600.1,77.568
YP_009702413.1,YP_009703772.1,100.0
NP_051965.1,YP_232988.1,66.544
NP_051965.1,YP_717415.1,66.544
NP_051965.1,YP_010509316.1,66.79
NP_051965.1,NP_536525.1,66.462
NP_051965.1,YP_010377095.1,66.585
YP_232958.1,YP_717386.1,98.818
YP_010509286.1,YP_232958.1,99.764
YP_009408253.1,YP_232957.1,75.979
YP_004821407.1,YP_232957.1,72.135
YP_009408455.1,YP_232957.1,75.718
YP_009281822.1,YP_232957.1,89.323
YP_009282768.1,YP_232957.1,90.601
YP_009143383.1,YP_232957.1,92.167
YP_010377064.1,YP_232957.1,98.429
YP_010085530.1,YP_232957.1,97.906
YP_009259370.1,YP_010793823.1,96.484
YP_009259370.1,YP_009506659.1,96.484
YP_009259370.1,YP_009272712.1,96.875
YP_008357302.1,YP_009010766.1,99.096
YP_010776487.1,YP_010779414.1,59.484
YP_010776487.1,YP_010789880.1,61.457
YP_010776487.1,YP_010788719.1,89.833
YP_001425691.1,YP_009665222.1,59.661
YP_001425691.1,YP_009325602.1,58.232
YP_001425691.1,YP_001498119.1,63.489
YP_001425691.1,YP_009701711.1,70.298
YP_009345432.1,YP_009345580.1,41.226
YP_009255107.1,YP_009345281.1,70.513
YP_009255109.1,YP_009255134.1,68.433
YP_009255109.1,YP_009507006.1,68.837
YP_009255109.1,YP_009255216.1,70.794
YP_009255109.1,YP_009345538.1,70.588
YP_009255109.1,YP_009255115.1,75.406
YP_009408251.1,YP_010778758.1,50.202
NP_659599.1,YP_227410.1,50.548
YP_009702413.1,YP_009702731.1,80.332
YP_010776219.1,YP_010789009.1,97.772
YP_005296229.1,YP_227408.1,72.297
YP_009010697.1,YP_009010928.1,71.171
YP_009010697.1,YP_009010705.1,74.26
NP_659598.1,YP_010085148.1,58.612
NP_659598.1,YP_010085312.1,58.612
NP_659598.1,YP_009480552.1,56.72
NP_659598.1,YP_008658436.1,60.333
NP_659598.1,YP_009268733.1,60.455
NP_043968.1,NP_659598.1,58.314
NP_659598.1,YP_009407977.1,66.818
NP_659598.1,YP_009408226.1,68.506
NP_659598.1,YP_009408428.1,68.506
NP_659598.1,YP_004821378.1,69.585
NP_042078.1,NP_659598.1,72.414
NP_659598.1,YP_010085501.1,72.811
NP_659598.1,NP_671551.1,72.581
NP_536469.1,NP_659598.1,72.811
NP_659598.1,YP_717357.1,72.811
YP_009408251.1,YP_009702004.1,51.055
YP_009408251.1,YP_009665561.1,52.237
YP_009408251.1,YP_010783486.1,54.379
YP_009408251.1,YP_010804495.1,53.468
YP_009408251.1,YP_009664933.1,56.133
YP_009408251.1,YP_009665696.1,55.541
YP_009408000.1,YP_009408251.1,73.834
YP_009408251.1,YP_010377062.1,81.712
YP_010842099.1,YP_010842225.1,67.821
YP_010776489.1,YP_010789881.1,67.168
YP_010776489.1,YP_010788717.1,90.291
YP_010776922.1,YP_010777500.1,59.206
YP_009408251.1,YP_010779452.1,49.046
YP_009408251.1,YP_010777228.1,50.698
YP_009408251.1,YP_010781712.1,50.0
YP_001425691.1,YP_001498113.1,37.884
NP_659598.1,YP_010085717.1,73.041
NP_659598.1,YP_010377037.1,72.874
NP_659598.1,YP_009282740.1,72.811
NP_659598.1,YP_232931.1,73.272
NP_659598.1,YP_009143356.1,73.272
NP_659598.1,YP_009281794.1,72.811
NP_659598.1,YP_009329646.1,73.176
NP_659598.1,YP_005296229.1,73.086
NP_051734.1,NP_659598.1,77.677
NP_073410.1,NP_659598.1,79.032
NP_051909.1,NP_659598.1,78.132
NP_659598.1,NP_938281.1,77.324
YP_009255106.1,YP_009507003.1,75.964
YP_008357312.1,YP_009010776.1,85.882
NP_659598.1,YP_009112869.1,52.404
YP_001425691.1,YP_009325603.1,39.008
YP_001425691.1,YP_009665219.1,75.56
YP_001425691.1,YP_009665221.1,76.66
YP_001425691.1,YP_009665218.1,66.426
YP_001425691.1,YP_009325600.1,56.446
YP_001425691.1,YP_001497243.1,59.39
YP_001425691.1,YP_009325601.1,57.888
YP_001425691.1,YP_001498126.1,42.753
YP_001425691.1,YP_009665224.1,42.753
YP_001425691.1,YP_001497251.1,42.961
YP_001425691.1,YP_009325599.1,41.848
YP_001425691.1,YP_009701716.1,36.274
YP_001425691.1,YP_001425699.1,37.313
YP_001425691.1,YP_001497230.1,37.884
YP_010776492.1,YP_010781639.1,48.237
YP_008357312.1,YP_009010787.1,87.059
YP_009255219.1,YP_009507125.1,84.615
YP_009259370.1,YP_009508629.1,96.094
NP_659598.1,YP_010509258.1,73.041
YP_009255107.1,YP_009507004.1,70.27
NP_659598.1,YP_227408.1,81.149
YP_009255104.1,YP_009310325.1,61.222
YP_009255104.1,YP_009507001.1,69.674
YP_009255104.1,YP_009345284.1,71.734
YP_009255106.1,YP_009345282.1,73.294
YP_008357312.1,YP_008357323.1,87.059
YP_010776492.1,YP_010780351.1,48.397
YP_010776492.1,YP_010779409.1,54.102
YP_010776492.1,YP_010789883.1,54.946
YP_001425684.1,YP_009325603.1,37.914
YP_001425684.1,YP_009665218.1,50.119
YP_001425684.1,YP_009665219.1,74.627
YP_001425684.1,YP_009665221.1,75.901
YP_001425684.1,YP_009325600.1,55.649
YP_001425684.1,YP_001497243.1,58.859
YP_001425684.1,YP_009665222.1,58.995
NP_064807.1,YP_008004439.1,77.333
YP_009255095.1,YP_009345293.1,72.647
YP_009255095.1,YP_009506992.1,73.199
YP_009702413.1,YP_009703615.1,99.719
YP_003986475.1,YP_003986482.1,42.593
YP_227432.1,YP_232958.1,68.298
YP_009702413.1,YP_009702896.1,80.337
YP_010776492.1,YP_010777433.1,47.105
YP_010776492.1,YP_010788714.1,87.234
YP_009259374.1,YP_009506672.1,94.613
YP_009259374.1,YP_010793916.1,96.97
YP_009259374.1,YP_009272809.1,95.623
YP_004895066.1,YP_010776826.1,82.532
YP_004821408.1,YP_232958.1,85.545
YP_009408456.1,YP_232958.1,88.152
YP_009408254.1,YP_232958.1,88.863
YP_009143384.1,YP_232958.1,93.365
YP_009281823.1,YP_232958.1,94.076
YP_009282769.1,YP_232958.1,94.313
YP_010085531.1,YP_232958.1,96.69
YP_010085745.1,YP_232958.1,98.345
YP_010776493.1,YP_010779408.1,54.18
YP_010776493.1,YP_010781638.1,48.451
YP_010776493.1,YP_010780350.1,48.169
YP_010776493.1,YP_010777434.1,46.733
YP_010776493.1,YP_010841930.1,39.807
YP_010776493.1,YP_010789884.1,54.478
YP_010776493.1,YP_010788713.1,74.239
NP_064807.1,YP_008003561.1,74.279
NP_064807.1,YP_008003851.1,75.056
NP_064807.1,YP_008004123.1,76.889
YP_004895066.1,YP_010788348.1,73.284
YP_009389322.1,YP_232958.1,56.974
NP_659626.1,YP_227438.1,63.616
YP_010377065.1,YP_232958.1,98.582
YP_009408248.1,YP_010509281.1,88.387
YP_009408248.1,YP_010377059.1,89.355
YP_009408248.1,YP_010085525.1,89.677
YP_004061866.1,YP_004063655.1,90.196
YP_004063655.1,YP_009172747.1,91.068
YP_004063655.1,YP_007674660.1,100.0
YP_009342162.1,YP_010087893.1,72.77
YP_004895071.1,YP_010842383.1,83.702
YP_004895071.1,YP_010841750.1,83.702
YP_004895071.1,YP_010841240.1,84.708
YP_003987031.1,YP_010777431.1,94.0
YP_009046316.1,YP_232958.1,57.583
YP_009448001.1,YP_232958.1,57.82
YP_010085182.1,YP_232958.1,56.909
YP_009046079.1,YP_232958.1,57.82
YP_010085346.1,YP_232958.1,56.909
YP_009268768.1,YP_232958.1,59.447
YP_008658467.1,YP_232958.1,63.048
YP_010776496.1,YP_010788710.1,76.036
YP_010776498.1,YP_010777440.1,67.389
YP_010776498.1,YP_010780343.1,69.036
YP_010776498.1,YP_010781629.1,69.289
YP_010776498.1,YP_010841936.1,68.662
YP_010776498.1,YP_010779402.1,79.236
YP_010776498.1,YP_010789888.1,79.745
YP_009408251.1,YP_010085742.1,81.453
YP_009408251.1,YP_010085528.1,81.453
YP_010776500.1,YP_010788705.1,93.279
YP_009345432.1,YP_009507175.1,44.278
YP_009345432.1,YP_009345521.1,49.256
YP_009345432.1,YP_009506852.1,80.978
YP_009345433.1,YP_009506852.1,79.235
YP_009282760.1,YP_009408447.1,58.171
YP_010776501.1,YP_010841939.1,55.484
YP_010776501.1,YP_010779397.1,61.771
YP_010776501.1,YP_010789892.1,61.123
YP_010776501.1,YP_010788704.1,88.172
YP_008004013.1,YP_009001613.1,51.288
YP_008003695.1,YP_008004013.1,73.05
YP_008004013.1,YP_008004558.1,78.899
YP_010509355.1,YP_233031.1,98.004
YP_009282760.1,YP_009408245.1,58.621
YP_003987022.1,YP_010779421.1,72.549
YP_003987022.1,YP_007354514.1,72.829
YP_009255070.1,YP_009310299.1,54.372
YP_009255070.1,YP_009506960.1,60.191
YP_009255070.1,YP_009345323.1,61.306
YP_009255072.1,YP_009310310.1,70.805
YP_009255072.1,YP_009506973.1,75.3
YP_009255072.1,YP_009345309.1,73.502
YP_003987022.1,YP_010789873.1,73.464
YP_003987022.1,YP_010776478.1,74.157
YP_009345432.1,YP_009345574.1,44.196
YP_009282760.1,YP_010377057.1,81.654
YP_003457409.1,YP_009389389.1,49.338
YP_009408248.1,YP_010085739.1,90.0
YP_010776498.1,YP_010788708.1,96.547
YP_010776497.1,YP_010788709.1,91.768
YP_009259377.1,YP_009506674.1,94.921
YP_009259377.1,YP_010793913.1,95.556
YP_009259377.1,YP_009508724.1,95.873
YP_009259377.1,YP_009272805.1,95.873
YP_003987022.1,YP_010841917.1,77.961
YP_003987034.1,YP_010841929.1,51.926
YP_003987034.1,YP_010777433.1,90.17
YP_003987021.1,YP_010777422.1,92.857
YP_010776503.1,YP_010788702.1,91.319
YP_010776502.1,YP_010841940.1,60.118
YP_010776502.1,YP_010781623.1,61.386
YP_010776502.1,YP_010780337.1,61.66
YP_010776502.1,YP_010777445.1,62.846
YP_010776502.1,YP_010779396.1,79.842
YP_010776502.1,YP_010789893.1,78.656
YP_010776502.1,YP_010788703.1,93.504
YP_009408245.1,YP_010085737.1,59.82
YP_009408245.1,YP_010085522.1,58.947
YP_008004013.1,YP_008004256.1,79.472
YP_003987035.1,YP_007354525.1,47.839
YP_003987035.1,YP_010789884.1,48.039
YP_003987035.1,YP_010777434.1,85.664
YP_009282760.1,YP_010509278.1,82.406
YP_003987034.1,YP_010776492.1,48.031
YP_003987034.1,YP_007354524.1,50.081
YP_003987034.1,YP_010788714.1,49.057
YP_009408245.1,YP_010377057.1,59.581
YP_009408245.1,YP_010509278.1,59.67
YP_010776500.1,YP_010780340.1,54.343
YP_010776500.1,YP_010781626.1,54.949
YP_010776500.1,YP_010777442.1,59.919
YP_010776500.1,YP_010841938.1,60.931
YP_010776500.1,YP_010779398.1,73.931
YP_010776500.1,YP_010789891.1,75.56
YP_003987033.1,YP_010777432.1,93.821
YP_232943.1,YP_717369.1,94.88
YP_010509271.1,YP_232943.1,98.489
YP_009010456.1,YP_009010697.1,76.705
NP_536463.1,NP_659593.1,74.766
NP_051786.1,YP_009448060.1,53.779
NP_051786.1,YP_009389347.1,53.202
NP_051786.1,NP_957837.1,53.086
NP_051786.1,NP_957969.1,53.506
NP_051786.1,YP_003457365.1,53.333
NP_051786.1,YP_010085209.1,57.322
NP_051786.1,YP_010085373.1,57.447
NP_051786.1,YP_009112799.1,52.999
YP_010776060.1,YP_010789179.1,74.213
YP_009010697.1,YP_009010800.1,73.438
YP_009010404.1,YP_009010697.1,74.792
YP_009010697.1,YP_009010930.1,75.263
YP_009010436.1,YP_009010697.1,65.661
YP_009480586.1,YP_232958.1,58.43
NP_659593.1,YP_010377031.1,74.766
NP_659593.1,YP_232925.1,74.766
NP_659593.1,YP_010085711.1,74.766
NP_659593.1,NP_671546.1,75.389
NP_659593.1,YP_717351.1,75.078
NP_659593.1,YP_010509252.1,75.078
NP_659593.1,YP_010085495.1,75.078
NP_659593.1,YP_009408218.1,75.078
NP_659593.1,YP_009282734.1,74.143
NP_659593.1,YP_004821373.1,74.143
YP_009345414.1,YP_009506861.1,76.906
YP_008003698.1,YP_008004010.1,51.102
YP_010085605.1,YP_233031.1,84.393
YP_009010697.1,YP_009010870.1,67.981
YP_010841842.1,YP_010842239.1,71.429
YP_010841842.1,YP_010842310.1,73.239
YP_009259379.1,YP_009506676.1,90.476
YP_009259379.1,YP_009508722.1,92.414
YP_009259379.1,YP_009272804.1,92.657
YP_010841798.1,YP_010842311.1,70.263
YP_010841798.1,YP_010842321.1,71.579
YP_010841798.1,YP_010842239.1,75.526
YP_010841798.1,YP_010842310.1,74.026
YP_003457408.1,YP_009389388.1,60.803
YP_009282766.1,YP_009325848.1,49.745
NP_659593.1,YP_009281788.1,74.766
NP_051786.1,YP_009480611.1,59.273
YP_010776059.1,YP_010789180.1,67.626
NP_051786.1,YP_784294.1,48.153
NP_051786.1,YP_009177126.1,52.978
NP_051786.1,YP_009046372.1,54.027
NP_051786.1,YP_009046135.1,53.656
NP_051904.1,NP_659593.1,76.562
YP_009259380.1,YP_009272802.1,97.61
YP_010841798.1,YP_010842117.1,74.164
YP_010841798.1,YP_010841912.1,75.938
YP_010841798.1,YP_010842326.1,66.842
YP_010841798.1,YP_010842322.1,67.287
YP_010841798.1,YP_010841842.1,72.286
NP_659593.1,YP_009408420.1,76.012
NP_659593.1,YP_009407970.1,75.701
NP_051729.1,NP_659593.1,76.562
NP_659593.1,YP_227403.1,77.259
YP_009255063.1,YP_009310305.1,77.991
YP_009255063.1,YP_009506967.1,82.398
YP_009255063.1,YP_009345316.1,83.559
YP_004895046.1,YP_010788366.1,79.521
YP_004895046.1,YP_010841200.1,81.345
YP_004895046.1,YP_010776808.1,85.033
NP_073405.1,NP_659593.1,80.0
NP_659593.1,NP_938276.1,79.688
YP_010776504.1,YP_010788701.1,85.629
YP_010377137.1,YP_233034.1,97.705
YP_010085817.1,YP_233034.1,97.705
YP_010085608.1,YP_233034.1,99.016
YP_233034.1,YP_717460.1,98.689
YP_010509358.1,YP_233034.1,99.344
YP_009408256.1,YP_010085747.1,76.988
YP_009408256.1,YP_010509288.1,77.327
YP_003457408.1,YP_009112841.1,60.0
YP_010841796.1,YP_010841842.1,72.286
YP_009259380.1,YP_009506677.1,97.41
YP_009259380.1,YP_009508720.1,97.41
YP_009259380.1,YP_010793911.1,97.211
YP_010509285.1,YP_232957.1,99.215
YP_010085744.1,YP_232957.1,98.953
YP_008052508.1,YP_009174398.1,40.949
YP_232957.1,YP_717385.1,99.476
NP_051790.1,YP_009282799.1,65.904
NP_051790.1,YP_010085563.1,66.386
NP_051790.1,YP_009143414.1,66.265
NP_051790.1,NP_938334.1,67.831
NP_051790.1,YP_227463.1,69.019
NP_051790.1,NP_073464.1,69.361
NP_051790.1,NP_051965.1,91.507
NP_659593.1,YP_009143350.1,75.701
YP_010841796.1,YP_010842326.1,65.0
YP_010841796.1,YP_010841798.1,80.526
YP_010841796.1,YP_010842310.1,73.494
YP_010841796.1,YP_010842311.1,65.319
YP_010377134.1,YP_233031.1,92.534
YP_233031.1,YP_717457.1,93.529
YP_009281896.1,YP_233034.1,91.475
YP_009282842.1,YP_233034.1,92.459
YP_010841796.1,YP_010842239.1,72.727
YP_010841796.1,YP_010842321.1,69.434
YP_009282763.1,YP_009408450.1,90.968
YP_009282763.1,YP_009408248.1,91.29
YP_010841796.1,YP_010842322.1,66.489
YP_009268769.1,YP_232959.1,58.211
YP_009408004.1,YP_232959.1,61.926
YP_004821409.1,YP_232959.1,70.254
YP_009408457.1,YP_232959.1,74.589
YP_009408255.1,YP_232959.1,74.888
YP_009281824.1,YP_232959.1,85.926
NP_042078.1,YP_010085501.1,99.317
YP_009282763.1,YP_010509281.1,95.513
YP_009259382.1,YP_009272800.1,79.617
YP_009259382.1,YP_010793909.1,85.586
YP_004895074.1,YP_010788345.1,78.205
YP_004895074.1,YP_010841160.1,85.169
YP_004895074.1,YP_010776831.1,90.618
YP_009282770.1,YP_232959.1,86.243
YP_009143385.1,YP_232959.1,86.647
YP_010085532.1,YP_232959.1,93.796
YP_010085746.1,YP_232959.1,95.858
YP_010377066.1,YP_232959.1,97.485
YP_010509287.1,YP_232959.1,99.112
YP_232959.1,YP_717387.1,98.964
YP_010776506.1,YP_010789896.1,72.423
YP_010776506.1,YP_010779392.1,74.16
YP_010776506.1,YP_010788699.1,93.523
YP_010776507.1,YP_010804184.1,61.276
YP_010776507.1,YP_010841945.1,71.526
YP_010776507.1,YP_010777450.1,71.233
NP_051965.1,YP_009046377.1,53.728
NP_051965.1,YP_009177131.1,55.09
NP_064817.1,YP_008004471.1,83.281
NP_064817.1,YP_008004158.1,84.543
YP_008004005.1,YP_009001604.1,46.746
YP_010377037.1,YP_717357.1,98.861
YP_010509258.1,YP_717357.1,98.861
YP_010085501.1,YP_717357.1,99.317
YP_010085717.1,YP_717357.1,99.544
YP_003987035.1,YP_010788713.1,46.055
YP_003987035.1,YP_010781638.1,42.781
YP_003987035.1,YP_010780350.1,43.218
YP_003987035.1,YP_010776493.1,46.562
YP_009259382.1,YP_009506679.1,92.647
YP_009259382.1,YP_009508718.1,79.322
YP_003407009.1,YP_009255060.1,89.091
YP_010776507.1,YP_010780321.1,71.982
YP_010776507.1,YP_010781609.1,72.893
YP_010776507.1,YP_010779390.1,82.005
YP_010776507.1,YP_010789897.1,82.688
YP_010776507.1,YP_010788698.1,95.455
NP_051965.1,YP_009112803.1,55.366
NP_051965.1,YP_008658497.1,55.938
NP_051965.1,YP_009408034.1,64.388
NP_051965.1,YP_004821439.1,64.614
NP_051965.1,YP_009408486.1,64.13
NP_051965.1,YP_009408284.1,64.251
NP_051965.1,YP_009329713.1,64.692
NP_042135.1,NP_051965.1,66.298
YP_009282763.1,YP_010377059.1,96.474
YP_010085148.1,YP_717357.1,55.452
YP_009480552.1,YP_717357.1,59.813
YP_009268733.1,YP_717357.1,59.07
YP_008658436.1,YP_717357.1,63.309
YP_009329646.1,YP_717357.1,66.507
YP_005296229.1,YP_717357.1,64.318
YP_009407977.1,YP_717357.1,66.743
YP_004821378.1,YP_717357.1,82.005
YP_009408226.1,YP_717357.1,83.864
YP_009408428.1,YP_717357.1,84.091
YP_009281794.1,YP_717357.1,96.583
YP_009143356.1,YP_717357.1,96.355
YP_009282740.1,YP_717357.1,97.039
NP_064817.1,YP_008003859.1,77.918
NP_051965.1,YP_009480615.1,53.883
NP_051965.1,YP_003457369.1,54.356
NP_051965.1,YP_010085378.1,58.557
NP_051965.1,YP_010085214.1,58.68
NP_051965.1,YP_009268797.1,58.473
NP_051965.1,YP_009389351.1,56.044
YP_003457407.1,YP_009162498.1,44.208
YP_003457407.1,YP_009480652.1,68.675
YP_003457407.1,YP_009177160.1,67.678
YP_003457407.1,YP_009046186.1,68.024
YP_003457407.1,YP_009448112.1,68.198
YP_003457407.1,YP_009046420.1,68.284
YP_003457407.1,YP_009268834.1,69.733
YP_003457407.1,YP_010085252.1,68.831
YP_003457407.1,YP_004821481.1,69.165
YP_003457407.1,YP_010085416.1,68.918
YP_003457407.1,YP_009408524.1,69.277
YP_003457407.1,YP_010085811.1,69.87
YP_003457407.1,YP_010085603.1,69.61
YP_003457407.1,YP_009408322.1,69.449
YP_003457407.1,YP_005296321.1,68.734
YP_003457407.1,YP_009143452.1,70.303
YP_003457407.1,YP_009329749.1,68.648
YP_003457407.1,YP_009282837.1,70.319
YP_003457407.1,YP_009281891.1,70.319
YP_003457407.1,YP_009408072.1,69.741
YP_003457407.1,YP_008658538.1,72.79
YP_003457407.1,YP_009112840.1,90.7
YP_003457407.1,YP_009389387.1,93.626
YP_010085503.1,YP_717358.1,95.48
YP_010085718.1,YP_717358.1,96.61
YP_010509259.1,YP_717358.1,97.74
YP_009281795.1,YP_717358.1,80.226
YP_009282741.1,YP_717358.1,81.921
YP_009143357.1,YP_717358.1,84.463
YP_010377038.1,YP_717358.1,95.48
YP_009143358.1,YP_717359.1,80.721
YP_009281796.1,YP_717359.1,83.673
YP_003457407.1,YP_010509354.1,69.784
YP_003457407.1,YP_010377133.1,69.697
YP_009282763.1,YP_010085525.1,97.115
YP_010377039.1,YP_717359.1,95.597
YP_010085504.1,YP_717359.1,95.912
YP_010085719.1,YP_717359.1,96.535
YP_010509260.1,YP_717359.1,97.165
YP_009282763.1,YP_010085739.1,97.436
YP_009255060.1,YP_009345326.1,70.05
NP_042078.1,YP_009329646.1,66.746
NP_042078.1,YP_005296229.1,64.399
NP_042078.1,YP_009407977.1,67.048
NP_042078.1,YP_227408.1,71.364
NP_042078.1,YP_004821378.1,82.688
NP_042078.1,YP_009408226.1,84.545
YP_004894239.1,YP_010789177.1,82.234
YP_009143457.1,YP_233034.1,89.836
YP_003457406.1,YP_009112839.1,83.862
YP_003457406.1,YP_009389386.1,84.392
YP_010841717.1,YP_010842291.1,92.586
NP_042078.1,YP_009143356.1,95.9
NP_042078.1,YP_009281794.1,96.355
NP_042078.1,YP_009282740.1,96.811
NP_042078.1,YP_010509258.1,98.633
NP_042078.1,YP_717357.1,98.861
NP_042078.1,YP_010377037.1,98.633
YP_009255057.1,YP_009345329.1,62.619
YP_009255057.1,YP_009506953.1,62.093
YP_009255061.1,YP_009310306.1,73.352
YP_009255061.1,YP_009345315.1,71.875
YP_009255061.1,YP_009506968.1,72.076
YP_009282742.1,YP_717359.1,83.386
YP_010841750.1,YP_010842383.1,89.537
YP_008003703.1,YP_008004005.1,78.261
YP_008004005.1,YP_008004566.1,77.511
YP_008004005.1,YP_008004264.1,79.58
YP_010776509.1,YP_010789899.1,72.977
YP_004061651.1,YP_009465729.1,61.676
YP_004061651.1,YP_007676316.1,70.804
YP_004061651.1,YP_004061896.1,73.473
YP_004061651.1,YP_009665063.1,71.979
