qseqid,sseqid,pident
YP_010783593.1,YP_010783593.1,100.0
YP_004347362.1,YP_004347362.1,100.0
YP_009448065.1,YP_009448065.1,100.0
NP_039152.1,NP_955286.1,91.0
NP_039152.1,YP_009177160.1,90.82
YP_003987084.1,YP_010841984.1,62.1
NP_039152.1,NP_570273.1,76.12
NP_039152.1,NP_073501.1,75.17
NP_039152.1,NP_150550.1,75.52
NP_039152.1,NP_659688.1,75.43
NP_039152.1,YP_001293307.1,75.43
NP_039152.1,YP_010377133.1,74.13
NP_039152.1,NP_052003.1,74.39
YP_009703401.1,YP_009703573.1,100.0
YP_009046078.1,YP_009448000.1,98.24
YP_009046078.1,YP_009046078.1,100.0
YP_009052451.1,YP_009052451.1,100.0
YP_010783595.1,YP_010783595.1,100.0
YP_009281752.1,YP_227521.1,38.09
YP_010802889.1,YP_010802889.1,100.0
NP_039152.1,YP_009408524.1,73.92
YP_008658488.1,YP_009177121.1,67.36
YP_001426163.1,YP_001426163.1,100.0
YP_009703401.1,YP_009703728.1,100.0
YP_009703401.1,YP_009703889.1,100.0
YP_001497955.1,YP_009665527.1,96.15
YP_001497955.1,YP_001497955.1,100.0
YP_009703401.1,YP_009927245.1,99.86
YP_009703401.1,YP_009703401.1,100.0
NP_039152.1,YP_009408322.1,73.83
YP_008658488.1,YP_009389342.1,69.02
YP_008658488.1,YP_009112795.1,69.39
YP_008658488.1,YP_009281845.1,75.76
YP_008658488.1,YP_009408478.1,75.84
YP_008658488.1,YP_009143406.1,76.22
YP_008658488.1,YP_009408276.1,75.99
YP_003406966.1,YP_009094703.1,98.86
YP_003987084.1,YP_003987084.1,100.0
YP_010777226.1,YP_010777226.1,100.0
YP_009665610.1,YP_009665610.1,100.0
YP_003987084.1,YP_010777479.1,96.61
YP_001425859.1,YP_001425859.1,100.0
YP_001425859.1,YP_009701780.1,93.3
YP_010780441.1,YP_010781734.1,82.36
YP_010780441.1,YP_010780441.1,100.0
NP_039152.1,NP_044080.1,76.64
NP_039152.1,YP_010085252.1,79.76
NP_039152.1,YP_010085416.1,79.76
NP_039152.1,NP_536562.1,73.88
NP_039152.1,YP_010509354.1,74.13
YP_010783602.1,YP_010783602.1,100.0
YP_010781018.1,YP_010782348.1,74.98
YP_010781018.1,YP_010781018.1,100.0
YP_009281876.1,YP_009282822.1,93.71
YP_009281876.1,YP_009281876.1,100.0
YP_008658488.1,YP_009268789.1,69.62
YP_010777228.1,YP_010777228.1,100.0
YP_008658488.1,YP_009480607.1,71.17
NP_620003.1,NP_620003.1,100.0
NP_570597.1,YP_009143508.1,77.62
NP_149642.1,NP_149642.1,100.0
NP_039152.1,YP_010085603.1,74.07
NP_039152.1,YP_009143452.1,74.26
NP_039152.1,YP_009281891.1,74.09
NP_039152.1,YP_004821481.1,74.18
NP_039152.1,YP_005296321.1,74.07
NP_039152.1,NP_619941.1,74.22
NP_039152.1,YP_233026.1,74.22
NP_039152.1,YP_010085811.1,74.13
NP_039152.1,YP_009268834.1,74.33
YP_009640078.1,YP_009640078.1,100.0
YP_009702854.1,YP_009703889.1,98.3
YP_009702854.1,YP_009927245.1,98.44
YP_009702854.1,YP_009703019.1,99.58
YP_009702854.1,YP_009702854.1,100.0
YP_009702854.1,YP_009703177.1,98.3
YP_009254903.1,YP_009345532.1,70.16
NP_570597.1,YP_010085660.1,78.38
YP_010803332.1,YP_010803332.1,100.0
NP_149639.1,NP_149639.1,100.0
YP_010803331.1,YP_010803331.1,100.0
YP_010841533.1,YP_010841533.1,100.0
YP_009281876.1,YP_010377118.1,85.54
YP_009281876.1,YP_010509339.1,85.87
YP_009281876.1,YP_010085797.1,86.35
YP_010803150.1,YP_010803150.1,100.0
YP_001497952.1,YP_009665526.1,97.7
YP_001497952.1,YP_001497952.1,100.0
YP_009702854.1,YP_009703401.1,98.3
YP_009702854.1,YP_009703573.1,98.3
YP_009702854.1,YP_009703728.1,98.3
NP_039152.1,NP_671646.1,74.42
NP_039152.1,YP_009282837.1,74.44
NP_039152.1,YP_717453.1,74.24
NP_039152.1,YP_009112840.1,66.52
NP_039152.1,NP_957878.1,67.42
NP_039152.1,YP_003457407.1,67.85
NP_039152.1,NP_958010.1,68.37
NP_039152.1,YP_009389387.1,69.15
NP_039152.1,YP_784337.1,70.53
NP_039152.1,YP_009480652.1,72.5
YP_010777236.1,YP_010789826.1,56.25
YP_010777236.1,YP_010788776.1,55.68
YP_010777236.1,YP_010841871.1,63.3
YP_010777236.1,YP_010777236.1,100.0
NP_039152.1,NP_042172.1,73.98
YP_004894463.1,YP_010841674.1,60.79
YP_004894463.1,YP_010782098.1,60.49
YP_004894463.1,YP_010777385.1,61.37
YP_009052397.1,YP_009052397.1,100.0
YP_004894463.1,YP_010789662.1,73.59
YP_004894463.1,YP_010779648.1,74.11
YP_004894463.1,YP_010776276.1,95.19
YP_004894463.1,YP_010788946.1,95.84
YP_004894463.1,YP_004894463.1,100.0
YP_010803336.1,YP_010803336.1,100.0
YP_009052403.1,YP_009052403.1,100.0
YP_001425878.1,YP_001425878.1,100.0
YP_010777236.1,YP_010780441.1,53.83
YP_009281876.1,YP_009408307.1,73.34
YP_009281876.1,YP_009408509.1,73.92
YP_009281876.1,YP_010085587.1,85.22
YP_010377118.1,YP_233011.1,97.19
YP_009281944.1,YP_009281944.1,100.0
YP_010780441.1,YP_010841871.1,55.52
YP_010780441.1,YP_010788776.1,67.67
YP_010780441.1,YP_010789826.1,70.4
YP_010509339.1,YP_233011.1,98.88
YP_010783527.1,YP_010783566.1,55.7
YP_010783527.1,YP_010783527.1,100.0
YP_004894463.1,YP_007354311.1,70.53
YP_004894463.1,YP_010780794.1,59.94
YP_010777236.1,YP_010781734.1,55.63
YP_010777240.1,YP_010779471.1,67.26
YP_010777240.1,YP_010841865.1,67.79
YP_010777240.1,YP_010778520.1,39.58
YP_010085688.1,YP_010085688.1,100.0
YP_009174463.1,YP_009174463.1,100.0
YP_009702845.1,YP_009703385.1,96.31
YP_009702845.1,YP_009703719.1,96.31
YP_009702845.1,YP_009927236.1,96.31
YP_009702845.1,YP_009703010.1,99.33
YP_009702845.1,YP_009702845.1,100.0
YP_001425788.1,YP_001425788.1,100.0
NP_039153.1,NP_039153.1,100.0
YP_009052394.1,YP_009052394.1,100.0
YP_009702845.1,YP_009703880.1,95.98
YP_009702845.1,YP_009703564.1,96.22
YP_009702845.1,YP_009703168.1,96.31
YP_004732935.1,YP_009010330.1,84.97
NP_051848.1,YP_227521.1,48.95
NP_051848.1,NP_052023.1,82.79
NP_051848.1,NP_073520.1,44.6
NP_051848.1,NP_938388.1,43.67
YP_004732935.1,YP_009010564.1,96.52
YP_004732935.1,YP_004732935.1,100.0
YP_009174855.1,YP_009174855.1,100.0
YP_004732935.1,YP_008357335.1,84.46
NP_051848.1,NP_051848.1,100.0
YP_010777240.1,YP_010788781.1,67.45
YP_010777240.1,YP_010789821.1,68.67
YP_010777240.1,YP_010777240.1,100.0
YP_010777240.1,YP_010803245.1,44.06
YP_010777240.1,YP_010781740.1,65.49
YP_010777240.1,YP_010780447.1,65.74
YP_010780579.1,YP_010789758.1,60.68
YP_010780579.1,YP_010841781.1,61.32
YP_010780579.1,YP_010781873.1,93.59
YP_010780579.1,YP_010780579.1,100.0
YP_010085664.1,YP_010085664.1,100.0
YP_007354865.1,YP_010789339.1,93.82
YP_007354865.1,YP_010790217.1,93.82
YP_007354865.1,YP_007354865.1,100.0
YP_009702839.1,YP_009702839.1,100.0
YP_009174460.1,YP_009174460.1,100.0
YP_009702839.1,YP_009703874.1,98.06
YP_009702839.1,YP_009703162.1,97.88
YP_009702839.1,YP_009703376.1,97.88
YP_010790053.1,YP_010790053.1,100.0
NP_620004.1,NP_620004.1,100.0
YP_004732935.1,YP_009010799.1,84.59
YP_009702834.1,YP_009703157.1,96.89
YP_009702834.1,YP_009703370.1,96.89
YP_009702834.1,YP_009703553.1,97.0
YP_009702834.1,YP_009703869.1,97.15
YP_009702834.1,YP_009703708.1,96.77
YP_009174459.1,YP_009174459.1,100.0
YP_233011.1,YP_233011.1,100.0
YP_009281876.1,YP_233011.1,85.99
YP_009143437.1,YP_233011.1,87.0
YP_009254794.1,YP_009254794.1,100.0
YP_010085797.1,YP_233011.1,96.53
YP_009702839.1,YP_009703558.1,97.88
YP_009702839.1,YP_009703713.1,97.88
YP_009702839.1,YP_009927230.1,97.97
YP_009702839.1,YP_009703004.1,99.12
YP_010780579.1,YP_010788847.1,59.98
YP_009640077.1,YP_009640077.1,100.0
YP_010777251.1,YP_010777251.1,100.0
YP_009703517.1,YP_009703517.1,100.0
YP_009703513.1,YP_009703513.1,100.0
YP_233011.1,YP_717438.1,96.97
YP_004732950.1,YP_009010577.1,94.21
YP_004732950.1,YP_004732950.1,100.0
YP_009703513.1,YP_009703829.1,100.0
YP_009703513.1,YP_009927184.1,99.28
YP_009703513.1,YP_009703668.1,99.92
YP_010085528.1,YP_010085742.1,97.02
YP_010085528.1,YP_010085528.1,100.0
YP_009052377.1,YP_009052377.1,100.0
YP_009052385.1,YP_009052385.1,100.0
NP_150550.1,YP_784337.1,69.57
YP_010783624.1,YP_010783624.1,100.0
YP_009702832.1,YP_009927223.1,98.9
YP_009702832.1,YP_009702997.1,99.86
YP_009702832.1,YP_009702832.1,100.0
YP_009702832.1,YP_009703155.1,99.03
YP_009702832.1,YP_009703361.1,99.03
YP_004732950.1,YP_009021192.1,67.96
YP_010779613.1,YP_010789695.1,72.56
YP_009703517.1,YP_009703672.1,100.0
YP_009703517.1,YP_009703833.1,100.0
YP_009703517.1,YP_009927188.1,100.0
YP_010779613.1,YP_010779613.1,100.0
NP_150550.1,YP_009112840.1,67.87
YP_010779613.1,YP_010782039.1,37.35
YP_010779613.1,YP_010780731.1,38.49
YP_010779613.1,YP_010788910.1,45.2
YP_010085528.1,YP_010377062.1,96.76
YP_001498530.1,YP_009665411.1,97.1
YP_001498530.1,YP_001498530.1,100.0
YP_009702832.1,YP_009703551.1,99.03
YP_009702832.1,YP_009703706.1,99.03
YP_009702832.1,YP_009703867.1,99.03
YP_717527.1,YP_717527.1,100.0
YP_010796858.1,YP_010796858.1,100.0
NP_150550.1,NP_957878.1,68.83
NP_150550.1,YP_003457407.1,68.69
YP_010781029.1,YP_010781029.1,100.0
YP_004894459.1,YP_010788950.1,91.12
YP_004894459.1,YP_010776272.1,93.59
YP_004894459.1,YP_004894459.1,100.0
YP_009702834.1,YP_009702999.1,98.85
YP_009702834.1,YP_009702834.1,100.0
YP_009702834.1,YP_009927225.1,97.24
YP_009702825.1,YP_009703353.1,93.33
YP_009702825.1,YP_009703544.1,93.33
YP_009702825.1,YP_009703860.1,93.33
YP_009702825.1,YP_009703699.1,93.37
YP_009702825.1,YP_009702990.1,94.55
YP_009702825.1,YP_009702825.1,100.0
YP_009174131.1,YP_009174131.1,100.0
YP_010789566.1,YP_010789566.1,100.0
NP_150550.1,YP_009389387.1,70.04
NP_150550.1,YP_009448112.1,75.43
NP_150550.1,YP_009046186.1,75.78
NP_150550.1,YP_009046420.1,75.61
YP_010780512.1,YP_010781803.1,83.89
YP_010780512.1,YP_010780512.1,100.0
NP_150550.1,NP_955286.1,75.95
YP_001497704.1,YP_001498530.1,74.46
YP_009702822.1,YP_009927213.1,96.19
YP_009702822.1,YP_009703541.1,96.19
YP_009702822.1,YP_009703145.1,96.27
YP_009703525.1,YP_009703842.1,100.0
YP_009702822.1,YP_009703857.1,96.19
YP_009665561.1,YP_009665561.1,100.0
YP_010783525.1,YP_010783525.1,100.0
YP_009703524.1,YP_009703841.1,100.0
YP_009703524.1,YP_009927195.1,99.06
YP_009703524.1,YP_009703679.1,99.9
YP_009703524.1,YP_009703524.1,100.0
YP_009703525.1,YP_009927197.1,99.27
YP_009703525.1,YP_009703525.1,100.0
YP_009703525.1,YP_009703680.1,100.0
YP_009702825.1,YP_009927216.1,91.56
YP_009702825.1,YP_009703148.1,93.29
YP_004732950.1,YP_008357340.1,79.9
NP_051806.1,NP_051806.1,100.0
YP_010789884.1,YP_010789884.1,100.0
YP_009703385.1,YP_009703564.1,99.92
YP_009703385.1,YP_009703385.1,100.0
YP_009703385.1,YP_009703719.1,100.0
NP_044080.1,NP_150550.1,75.95
YP_009702823.1,YP_009703146.1,96.19
YP_009702823.1,YP_009703350.1,96.19
YP_009702823.1,YP_009703542.1,96.19
YP_009702823.1,YP_009703697.1,96.19
YP_009702823.1,YP_009703858.1,96.19
YP_009702823.1,YP_009927214.1,96.43
YP_009702823.1,YP_009702988.1,97.92
YP_009702823.1,YP_009702823.1,100.0
YP_009702822.1,YP_009702822.1,100.0
YP_009703534.1,YP_009703689.1,100.0
YP_009702822.1,YP_009703696.1,96.27
YP_009702822.1,YP_009702987.1,99.25
NP_150550.1,YP_009268834.1,78.94
YP_001497454.1,YP_009325632.1,62.86
YP_001497454.1,YP_009665307.1,85.79
YP_001497454.1,YP_001497454.1,100.0
YP_009703534.1,YP_009703851.1,100.0
YP_004894454.1,YP_010780816.1,63.62
YP_004894454.1,YP_010841664.1,72.14
NP_150550.1,YP_009177160.1,76.73
YP_009254756.1,YP_009254756.1,100.0
YP_009703385.1,YP_009703880.1,99.83
YP_009703385.1,YP_009927236.1,99.08
YP_009702822.1,YP_009703342.1,96.27
YP_004732950.1,YP_009010804.1,79.9
YP_010789809.1,YP_010789809.1,100.0
NP_150550.1,YP_010085252.1,77.16
YP_004732799.1,YP_009010841.1,74.62
YP_007674675.1,YP_009465912.1,58.4
YP_007674675.1,YP_007676289.1,75.84
YP_007674675.1,YP_009665024.1,83.47
YP_007674675.1,YP_009173231.1,91.15
YP_007674675.1,YP_009172989.1,93.84
YP_009665617.1,YP_009665617.1,100.0
NP_052023.1,NP_052023.1,100.0
YP_004821465.1,YP_233011.1,72.53
YP_009046088.1,YP_009046088.1,100.0
NP_149695.1,NP_149695.1,100.0
YP_004894454.1,YP_010782120.1,63.63
YP_009703534.1,YP_009927206.1,99.54
YP_009703534.1,YP_009703534.1,100.0
YP_004732799.1,YP_009010376.1,72.75
YP_004732799.1,YP_008357374.1,73.12
YP_004732799.1,YP_009010613.1,92.73
YP_004732799.1,YP_004732799.1,100.0
YP_009052367.1,YP_009052367.1,100.0
YP_009254756.1,YP_009310391.1,59.86
YP_009254756.1,YP_009507167.1,65.8
YP_009254756.1,YP_009345581.1,68.02
YP_009254923.1,YP_009345521.1,85.12
YP_009408307.1,YP_233011.1,73.34
YP_009408509.1,YP_233011.1,73.81
NP_052023.1,YP_227521.1,48.47
YP_004732950.1,YP_009010335.1,79.52
YP_007674675.1,YP_009172735.1,98.97
YP_007674675.1,YP_007674675.1,100.0
YP_009282822.1,YP_233011.1,85.41
YP_009281873.1,YP_010377115.1,95.47
YP_010789804.1,YP_010841839.1,78.11
YP_009281948.1,YP_009448018.1,46.9
YP_009281948.1,YP_010509402.1,72.05
YP_009281948.1,YP_010377176.1,72.87
YP_009281948.1,YP_010085869.1,73.23
YP_009281948.1,YP_009408189.1,74.38
YP_009281948.1,YP_010085660.1,74.23
YP_009281948.1,YP_009408395.1,75.62
YP_009281948.1,YP_009282894.1,84.65
YP_009281948.1,YP_009281948.1,100.0
YP_010777052.1,YP_010777052.1,100.0
YP_010777051.1,YP_010777051.1,100.0
YP_009174098.1,YP_009174098.1,100.0
YP_009281948.1,YP_009329792.1,56.57
YP_010841524.1,YP_010841524.1,100.0
NP_570597.1,YP_010085869.1,87.61
YP_009703541.1,YP_009927213.1,99.25
YP_009703542.1,YP_009927214.1,98.18
YP_009703542.1,YP_009703542.1,100.0
YP_009703542.1,YP_009703697.1,100.0
YP_001425787.1,YP_001425787.1,100.0
YP_009703542.1,YP_009703858.1,100.0
YP_009703541.1,YP_009703857.1,99.85
YP_009703541.1,YP_009703696.1,99.93
NP_536562.1,YP_009329749.1,77.86
YP_010789804.1,YP_010789804.1,100.0
YP_010777049.1,YP_010777049.1,100.0
YP_001110912.1,YP_009701525.1,94.6
YP_001110912.1,YP_009702058.1,98.78
YP_001110912.1,YP_001110912.1,100.0
NP_570597.1,NP_671688.1,90.13
YP_004894454.1,YP_004894454.1,100.0
YP_009046091.1,YP_009177089.1,75.03
YP_009046091.1,YP_009448013.1,96.46
YP_009046091.1,YP_009046091.1,100.0
NP_536562.1,YP_008658538.1,79.57
NP_536562.1,YP_009408072.1,81.74
NP_536562.1,YP_227500.1,83.12
NP_536562.1,YP_004821481.1,90.53
NP_536562.1,YP_009408524.1,91.82
NP_536562.1,YP_009408322.1,91.99
NP_536562.1,YP_009389387.1,70.22
NP_536562.1,YP_009480652.1,73.81
NP_536562.1,YP_009046186.1,74.22
NP_536562.1,YP_784337.1,69.49
NP_536562.1,YP_009112840.1,68.7
NP_536562.1,YP_003457407.1,69.61
YP_009703551.1,YP_009927223.1,99.72
NP_570597.1,NP_619999.1,92.4
NP_042238.1,NP_570597.1,94.33
YP_003212890.1,YP_009172554.1,72.77
YP_003212890.1,YP_007674834.1,74.15
YP_003212890.1,YP_004063491.1,74.52
YP_003212890.1,YP_009173073.1,78.09
YP_009281951.1,YP_009281951.1,100.0
YP_009703541.1,YP_009703541.1,100.0
YP_009703544.1,YP_009703699.1,99.96
YP_004894454.1,YP_010777393.1,74.8
YP_004894454.1,YP_010789653.1,81.83
YP_004894454.1,YP_007354303.1,82.38
YP_004894454.1,YP_010779657.1,82.73
YP_004894454.1,YP_010788955.1,96.9
YP_004894454.1,YP_010776268.1,98.33
YP_009174077.1,YP_009174077.1,100.0
YP_010789802.1,YP_010789802.1,100.0
YP_003212890.1,YP_004061702.1,77.78
YP_003212890.1,YP_009172833.1,91.4
YP_003212890.1,YP_003212890.1,100.0
YP_001426157.1,YP_001426167.1,54.27
YP_009254923.1,YP_009254923.1,100.0
YP_010841695.1,YP_010841695.1,100.0
YP_009052356.1,YP_009052356.1,100.0
YP_010803344.1,YP_010803344.1,100.0
YP_009052360.1,YP_009052360.1,100.0
YP_009703544.1,YP_009703544.1,100.0
YP_009703544.1,YP_009703860.1,100.0
YP_005296211.1,YP_005296211.1,100.0
YP_010777870.1,YP_010777870.1,100.0
YP_009703544.1,YP_009927216.1,94.11
NP_536562.1,YP_010509354.1,98.71
NP_536562.1,YP_009282837.1,96.05
NP_536562.1,YP_010085603.1,98.45
NP_536562.1,YP_010085811.1,98.88
NP_536562.1,YP_233026.1,98.8
NP_536562.1,YP_717453.1,99.14
NP_536562.1,YP_010377133.1,99.66
NP_536562.1,NP_536562.1,100.0
NP_536562.1,YP_009177160.1,75.02
NP_536562.1,YP_009268834.1,75.99
YP_001110916.1,YP_009701529.1,97.92
YP_001110916.1,YP_009702063.1,99.83
YP_001110916.1,YP_001110916.1,100.0
YP_008658497.1,YP_008658497.1,100.0
YP_003986816.1,YP_010777228.1,96.59
YP_003986816.1,YP_003986816.1,100.0
NP_536562.1,YP_009143452.1,95.96
NP_536562.1,YP_009281891.1,95.78
NP_536562.1,YP_009448112.1,74.05
NP_536562.1,YP_009046420.1,74.31
YP_009281873.1,YP_009282819.1,98.3
YP_009281873.1,YP_009281873.1,100.0
NP_536562.1,YP_010085252.1,75.43
NP_536562.1,YP_010085416.1,75.52
NP_536562.1,YP_005296321.1,78.21
YP_009703551.1,YP_009703867.1,100.0
NP_064929.1,NP_064929.1,100.0
NP_570597.1,YP_009046333.1,46.68
YP_009052348.1,YP_009052348.1,100.0
YP_009703551.1,YP_009703551.1,100.0
YP_009703551.1,YP_009703706.1,100.0
NP_042172.1,NP_536562.1,98.54
YP_010777258.1,YP_010789804.1,75.49
YP_010777258.1,YP_010841839.1,81.68
YP_010777258.1,YP_010777258.1,100.0
NP_570597.1,YP_010509402.1,84.95
YP_007674731.1,YP_009172660.1,99.07
YP_007674731.1,YP_007674731.1,100.0
NP_570597.1,YP_010377176.1,86.03
NP_570597.1,YP_009408395.1,76.53
YP_010788663.1,YP_010788663.1,100.0
YP_009281873.1,YP_010085794.1,95.33
YP_009281873.1,YP_010085584.1,95.47
YP_009281873.1,YP_010509336.1,96.03
YP_003986629.1,YP_003986629.1,100.0
YP_003986627.1,YP_010777049.1,98.01
YP_003986627.1,YP_003986627.1,100.0
YP_010788663.1,YP_010789929.1,72.03
YP_009329792.1,YP_717526.1,53.28
YP_009448018.1,YP_717526.1,46.45
YP_009046096.1,YP_717526.1,46.22
YP_009046333.1,YP_717526.1,46.72
YP_001498373.1,YP_009325606.1,86.9
YP_001497512.1,YP_001498373.1,99.31
YP_001498373.1,YP_009665335.1,99.86
YP_001498373.1,YP_001498373.1,100.0
YP_010084821.1,YP_010084821.1,100.0
YP_009702815.1,YP_009703335.1,97.99
YP_009702815.1,YP_009703534.1,97.99
YP_009281948.1,YP_717526.1,73.87
YP_009282894.1,YP_717526.1,74.17
YP_009702815.1,YP_009703689.1,97.99
YP_009702815.1,YP_009703851.1,97.99
YP_009702815.1,YP_009702815.1,100.0
YP_005296351.1,YP_717526.1,56.52
YP_004821357.1,YP_717526.1,71.0
YP_009408189.1,YP_717526.1,76.89
YP_009408395.1,YP_717526.1,78.3
YP_009143508.1,YP_717526.1,79.8
YP_010085660.1,YP_717526.1,80.37
YP_010377176.1,YP_717526.1,85.48
YP_010509402.1,YP_717526.1,86.96
YP_010085869.1,YP_717526.1,90.14
NP_051861.1,NP_051861.1,100.0
YP_717526.1,YP_717526.1,100.0
YP_009052343.1,YP_009052343.1,100.0
YP_010776090.1,YP_010776090.1,100.0
YP_010841814.1,YP_010841814.1,100.0
YP_009702815.1,YP_009927206.1,97.83
YP_009702815.1,YP_009703138.1,97.99
YP_009703558.1,YP_009703558.1,100.0
YP_009703558.1,YP_009703713.1,100.0
YP_007674762.1,YP_007674762.1,100.0
YP_009702815.1,YP_009702980.1,100.0
YP_009703553.1,YP_009703869.1,100.0
YP_009703553.1,YP_009927225.1,99.54
YP_009703553.1,YP_009703708.1,99.77
YP_008658493.1,YP_008658493.1,100.0
YP_009703553.1,YP_009703553.1,100.0
YP_010777258.1,YP_010780481.1,67.86
YP_010777258.1,YP_010781772.1,68.07
YP_010777258.1,YP_010788802.1,75.08
YP_010777258.1,YP_010779492.1,75.49
YP_010777261.1,YP_010777261.1,100.0
NP_536609.1,NP_570597.1,86.24
YP_009143326.1,YP_717526.1,80.53
YP_007674762.1,YP_009172901.1,95.18
YP_007674762.1,YP_009172628.1,99.6
YP_010779615.1,YP_010788912.1,59.0
YP_010777262.1,YP_010777262.1,100.0
NP_039109.1,YP_009448065.1,95.19
NP_039109.1,NP_039109.1,100.0
YP_009703558.1,YP_009703874.1,100.0
YP_009703564.1,YP_009703880.1,99.74
YP_009703564.1,YP_009927236.1,98.99
YP_009703564.1,YP_009703719.1,99.92
YP_009703564.1,YP_009703564.1,100.0
YP_007354063.1,YP_010779915.1,87.91
YP_007354063.1,YP_010789432.1,90.04
YP_007354063.1,YP_007354063.1,100.0
NP_570597.1,YP_717526.1,95.77
YP_009703558.1,YP_009927230.1,99.91
NP_570597.1,NP_570597.1,100.0
YP_003212895.1,YP_009172559.1,59.25
YP_003212895.1,YP_007674829.1,57.77
YP_003212895.1,YP_009172838.1,63.96
YP_003212895.1,YP_003212895.1,100.0
YP_010377009.1,YP_010377009.1,100.0
YP_009010437.1,YP_009010666.1,83.57
YP_007674762.1,YP_009664933.1,84.65
YP_010779615.1,YP_010789693.1,83.99
YP_010779615.1,YP_010779615.1,100.0
YP_010783644.1,YP_010783644.1,100.0
YP_010783639.1,YP_010783639.1,100.0
YP_004894450.1,YP_010776266.1,82.66
YP_004894450.1,YP_010788957.1,84.61
YP_004894450.1,YP_004894450.1,100.0
YP_007674762.1,YP_009173147.1,95.18
YP_010789800.1,YP_010841833.1,77.79
YP_010789800.1,YP_010789800.1,100.0
YP_007674779.1,YP_009173162.1,70.98
YP_007674779.1,YP_009172610.1,92.82
YP_007674779.1,YP_007674779.1,100.0
YP_001426582.1,YP_009702004.1,82.76
YP_001426582.1,YP_001426582.1,100.0
YP_010789801.1,YP_010789801.1,100.0
YP_007674779.1,YP_009172883.1,56.5
YP_009254935.1,YP_009345453.1,73.63
YP_004894449.1,YP_007354301.1,57.49
NP_048608.2,NP_048608.2,100.0
YP_004894449.1,YP_010776265.1,89.81
YP_004894449.1,YP_010788958.1,92.43
YP_004894449.1,YP_004894449.1,100.0
YP_004894449.1,YP_010782131.1,40.91
YP_010777029.1,YP_010841338.1,61.3
YP_010777029.1,YP_010777029.1,100.0
YP_010777029.1,YP_010788659.1,53.3
YP_010777263.1,YP_010777263.1,100.0
YP_009282698.1,YP_009282698.1,100.0
YP_010777029.1,YP_010789932.1,53.06
YP_009010666.1,YP_009010902.1,83.7
YP_009010664.1,YP_009010664.1,100.0
YP_005296253.1,YP_005296253.1,100.0
YP_004894449.1,YP_010780826.1,41.08
YP_004894449.1,YP_010777396.1,42.13
YP_004894449.1,YP_010841662.1,43.65
YP_004894449.1,YP_010789651.1,56.5
YP_004894449.1,YP_010779659.1,57.63
YP_009010666.1,YP_009010666.1,100.0
YP_003212896.1,YP_003212896.1,100.0
NP_039109.1,NP_955215.1,73.85
NP_039109.1,YP_009046140.1,94.48
NP_150550.1,NP_958010.1,69.9
NP_150550.1,YP_009480652.1,74.93
YP_010789959.1,YP_010789959.1,100.0
YP_010777263.1,YP_010789800.1,76.24
YP_010777263.1,YP_010841833.1,78.36
YP_009182076.1,YP_009182076.1,100.0
NP_078624.1,YP_010088000.1,68.99
NP_078624.1,YP_025105.1,69.28
NP_078624.1,YP_009342229.1,70.14
NP_078624.1,NP_078624.1,100.0
YP_010777029.1,YP_010779676.1,58.88
YP_010777029.1,YP_010841990.1,54.33
YP_010777029.1,YP_010780235.1,56.07
YP_010777029.1,YP_010781517.1,55.66
NP_042734.1,YP_009703096.1,100.0
NP_042734.1,YP_009703282.1,100.0
NP_042734.1,YP_009703493.1,100.0
NP_042734.1,NP_042734.1,100.0
NP_042734.1,YP_009702287.1,100.0
YP_010780615.1,YP_010781915.1,85.96
YP_010780615.1,YP_010780615.1,100.0
NP_042734.1,YP_009703648.1,100.0
NP_042734.1,YP_009703809.1,100.0
NP_039109.1,YP_009177131.1,76.21
NP_039109.1,YP_009046377.1,94.01
YP_009046094.1,YP_009046095.1,40.94
YP_010783647.1,YP_010783647.1,100.0
YP_010788958.1,YP_010841662.1,43.38
YP_010788958.1,YP_010789651.1,56.15
YP_010788958.1,YP_010788958.1,100.0
